Measure,PID,use,valdays,valwkdays,valwkend,allMeanWakeWear,allMeanSleepNW,allmean_mv_EV,allmean_cntmv_EV,allmean_v_EV,allmean_cntv_EV,allmean_m_EV,allmean_cntm_EV,allmean_l_EV,allmean_cntl_EV,allmean_s_EV,allmean_cnts_EV,allMeanActCounts,allMeanIntenPerMin,WKDAYMeanWakeWear,WKDAYMeanSleepNW,WKDAYmean_mv_EV,WKDAYmean_cntmv_EV,WKDAYmean_v_EV,WKDAYmean_cntv_EV,WKDAYmean_m_EV,WKDAYmean_cntm_EV,WKDAYmean_l_EV,WKDAYmean_cntl_EV,WKDAYmean_s_EV,WKDAYmean_cnts_EV,WKDAYMeanActCounts,WKDAYMeanIntenPerMin,WKENDMeanWakeWear,WKENDMeanSleepNW,WKENDmean_mv_EV,WKENDmean_cntmv_EV,WKENDmean_v_EV,WKENDmean_cntv_EV,WKENDmean_m_EV,WKENDmean_cntm_EV,WKENDmean_l_EV,WKENDmean_cntl_EV,WKENDmean_s_EV,WKENDmean_cnts_EV,WKENDMeanActCounts,WKENDMeanIntenPerMin,SUNMeanWakeWear,SUNMeanSleepNW,SUNmean_mv_EV,SUNmean_cntmv_EV,SUNmean_v_EV,SUNmean_cntv_EV,SUNmean_m_EV,SUNmean_cntm_EV,SUNmean_l_EV,SUNmean_cntl_EV,SUNmean_s_EV,SUNmean_cnts_EV,SUNMeanActCounts,SUNMeanIntenPerMin
1,024324,A,7,5,2,961.1428571,478.8571429,82.64285714,281238.5714,17,83820.57143,65.64285714,197418,348.6785714,253566.7143,529.8214286,6308,541113.2857,562.9894471,1018.6,421.4,96.3,328923.2,20.1,98867.6,76.2,230055.6,341.55,250844.2,580.75,6737.6,586505,575.7952091,817.5,622.5,48.5,162027,9.25,46203,39.25,115824,366.5,260373,402.5,5234,427634,523.0996942,808,632,37,114343,4.25,20839,32.75,93504,372,266972,399,5069,386384,478.1980198
1,035109,A,7,5,2,864.1428571,575.8571429,26.5,81595.85714,3.041666667,16244.66667,23.89285714,67671.85714,247.2142857,178748.1429,590.4285714,4687.142857,265031.1429,306.6982972,890.6,549.4,29.4,90960,3.4375,18920.75,26.65,75823.4,242.9,170533.8,618.3,5133.4,266627.2,299.3792949,798,642,19.25,58185.5,2.25,10892.5,17,47293,258,199284,520.75,3571.5,261041,327.1190476,746,694,20.5,58726,1.25,6041,19.25,52685,253,215172,472.5,3020,276918,371.2037534
1,034114,A,7,5,2,889.1428571,550.8571429,66.85714286,234816.1429,15.35714286,77090,51.5,157726.1429,267.8571429,200829.8571,554.4285714,4641.571429,440287.5714,495.1820373,933.6,506.4,63.9,226657.6,15,77744.6,48.9,148913,270.25,204705.6,599.45,4968.6,436331.8,467.3648243,778,662,74.25,255212.5,16.25,75453.5,58,179759,261.875,191140.5,441.875,3824,450177,578.6336761,606,834,66.75,217931,8.5,38523,58.25,179408,188.25,142778,351,2435,363144,599.2475248
1,035118,A,7,5,2,922.1428571,517.8571429,24,80212.57143,5.107142857,25225.42857,18.89285714,54987.14286,258.6428571,159660,639.5,5338.571429,245211.1429,265.9144849,977,463,23.65,79232.2,5.3,26044,18.35,53188.2,259.6,159542.2,693.75,5615.4,244389.8,250.1430911,785,655,24.875,82663.5,4.625,23179,20.25,59484.5,256.25,159954.5,503.875,4646.5,247264.5,314.9866242,785,655,32.5,111639,7.75,39126,24.75,72513,276.25,181994,476.25,4588,298221,379.8993631
1,034119,A,6,5,1,914.6666667,525.3333333,81.08333333,284109.6667,18.33333333,98500.5,62.75,185609.1667,362.125,307298,471.4583333,4475.5,595883.1667,651.4757653,925.6,514.4,84.75,300485.8,20,108402.8,64.75,192083,361,306852.4,479.85,4596,611934.2,661.1216508,860,580,62.75,202229,10,48989,52.75,153240,367.75,309526,429.5,3873,515628,599.5674419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,034120,A,7,5,2,977.4285714,462.5714286,75.42857143,264498,17.07142857,89037.14286,58.35714286,175460.8571,389.3214286,308854.1429,512.6785714,5329.428571,578681.5714,592.0448699,1020.4,419.6,79.3,288015.4,20.55,109195,58.75,178820.4,378.65,292981.6,562.45,5822.8,586819.8,575.0880047,870,570,65.75,205704.5,8.375,38642.5,57.375,167062,416,348535.5,388.25,4096,558336,641.7655172,860,580,72.25,223123,8.5,38394,63.75,184729,411.75,357396,376,3705,584224,679.3302326
1,034121,A,1,1,0,936,504,59.75,211174,15.25,78013,44.5,133161,293,207029,583.25,5665,423868,452.8504274,936,504,59.75,211174,15.25,78013,44.5,133161,293,207029,583.25,5665,423868,452.8504274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,035102,B,1,1,0,890,550,16.75,54465,2.25,11242,14.5,43223,322,215734,551.25,4459,274658,308.6044944,890,550,16.75,54465,2.25,11242,14.5,43223,322,215734,551.25,4459,274658,308.6044944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,035113,A,7,5,2,938.7142857,501.2857143,73.21428571,277899.2857,26.28571429,131994.4286,46.92857143,145904.8571,202.2142857,138907.4286,663.2857143,4941.571429,421748.2857,449.2829098,992.6,447.4,76.85,289955.2,26.65,135420.2,50.2,154535,210,146980.6,705.75,4903.4,441839.2,445.1331856,804,636,64.125,247759.5,25.375,123430,38.75,124329.5,182.75,118724.5,557.125,5037,371521,462.090796,794,646,57.25,205402,16.25,75173,41,130229,191.75,124955,545,4592,334949,421.8501259
1,044103,A,6,4,2,784.5,655.5,71.41666667,290643.8333,32.58333333,171460.6667,38.83333333,119183.1667,189.25,151934.6667,523.8333333,2865.333333,445443.8333,567.8060336,842.25,597.75,93.3125,388780.75,46.1875,242064.5,47.125,146716.25,184.9375,147918,564,2887,539585.75,640.6479668,669,771,27.625,94370,5.375,30253,22.25,64117,197.875,159968,443.5,2822,257160,384.3946188,708,732,30.75,99202,4,23319,26.75,75883,215.75,189778,461.5,3274,292254,412.7881356
1,045109,A,6,4,2,941.3333333,498.6666667,49.70833333,177593.3333,10.58333333,61088.5,39.125,116504.8333,299.1666667,210665.5,592.4583333,5890.333333,394149.1667,418.713704,1037.75,402.25,47.625,169259.25,9.5,54809,38.125,114450.25,317.375,207707.5,672.75,7003.75,383970.5,370.0028909,748.5,691.5,53.875,194261.5,12.75,73647.5,41.125,120614,262.75,216581.5,431.875,3663.5,414506.5,553.7828991,743,697,76.5,289440,21,124973,55.5,164467,301.5,256377,365,4226,550043,740.3001346
1,044111,A,5,3,2,752.8,687.2,66.2,250773,22.3,117974,43.9,132799,286.05,214766.8,400.55,4698.4,470238.2,624.6522317,706,734,58.25,215897.3333,17.5,92226,40.75,123671.3333,257.9166667,187022.3333,389.8333333,4738.666667,407658.3333,577.4197356,823,617,78.125,303086.5,29.5,156596,48.625,146490.5,328.25,256383.5,416.625,4638,564108,685.4289186,731,709,91.25,365601,38.5,205307,52.75,160294,277.75,227244,362,3931,596776,816.3830369
1,044115,A,4,2,2,824.5,615.5,102.1875,391665.25,41.4375,207716,60.75,183949.25,320.25,262142.75,402.0625,4468.75,658276.75,798.3950879,887,553,87.875,332531,33,167298.5,54.875,165232.5,358.625,280764.5,440.5,5076.5,618372,697.1499436,762,678,116.5,450799.5,49.875,248133.5,66.625,202666,281.875,243521,363.625,3861,698181.5,916.2486877,783,657,146.75,571974,67.25,334438,79.5,237536,302.25,278879,334,3886,854739,1091.62069
1,044116,A,7,5,2,826.5714286,613.4285714,34.92857143,104780.2857,2.892857143,13534.85714,32.03571429,91245.42857,199.5,146450.2857,592.1428571,3728.285714,254958.8571,308.4535085,843.8,596.2,40.45,122883,3.75,17615.8,36.7,105267.2,207.5,155301.4,595.85,3811,281995.4,334.1969661,783.5,656.5,21.125,59523.5,0.75,3332.5,20.375,56191,179.5,124322.5,582.875,3521.5,187367.5,239.141672,874,566,35.75,98944,0.5,2172,35.25,96772,201,149667,637.25,4022,252633,289.0537757
1,044121,A,7,5,2,995.5714286,444.4285714,112.3571429,410711.4286,27.46428571,156768.5714,84.89285714,253942.8571,345.9285714,310164.5714,537.2857143,4114,724990,728.2149519,970.2,469.8,105.7,397610.6,27.25,163123.6,78.45,234487,350.15,300570.2,514.35,4384.2,702565,724.1445063,1059,381,129,443463.5,28,140881,101,302582.5,335.375,334150.5,594.625,3438.5,781052.5,737.5377715,878,562,136.25,464440,29.5,143325,106.75,321115,292.75,274022,449,3263,741725,844.7892938
1,044127,A,2,1,1,825,615,37.25,133423.5,10.875,53692.5,26.375,79731,259.875,172426,527.875,5494.5,311344,377.3866667,859,581,44.75,169143,16,80806,28.75,88337,250,169772,564.25,5243,344158,400.6495925,791,649,29.75,97704,5.75,26579,24,71125,269.75,175080,491.5,5746,278530,352.1238938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,044201,A,5,3,2,821.8,618.2,82.3,291393.8,21.65,107618.2,60.65,183775.6,309.35,232562,430.15,5043.6,528999.4,643.7082015,803.6666667,636.3333333,69.58333333,258446,23.25,117244.3333,46.33333333,141201.6667,287.1666667,202048.3333,446.9166667,5012,465506.3333,579.2281211,849,591,101.375,340815.5,19.25,93179,82.125,247636.5,342.625,278332.5,405,5091,624239,735.2638398,864,576,63,203615,9.75,46015,53.25,157600,301.25,220377,499.75,5782,429774,497.4236111
1,044203,A,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,044204,A,5,4,1,822,618,58.15,225233.6,18.85,105544.8,39.3,119688.8,291,217676.4,472.85,4792.8,447702.8,544.6506083,846.75,593.25,60.8125,235832.5,20.8125,113311,40,122521.5,303,222999.5,482.9375,5199.5,464031.5,548.0147623,723,717,47.5,182838,11,74480,36.5,108358,243,196384,432.5,3166,382388,528.8907331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,044205,A,6,4,2,875.1666667,564.8333333,35.54166667,116703.8333,6.583333333,31562,28.95833333,85141.83333,266.1666667,202523.8333,573.4583333,4317.5,323545.1667,369.6954866,901.25,538.75,44.0625,146453.25,9,43129.5,35.0625,103323.75,282.4375,215710.25,574.75,4600.75,366764.25,406.9506241,823,617,18.5,57205,1.75,8427,16.75,48778,233.625,176151,570.875,3751,237107,288.1008505,861,579,25.75,81657,3.25,15822,22.5,65835,263.5,216924,571.75,3825,302406,351.2264808
1,044206,A,4,3,1,813.5,626.5,70,256606.75,22.1875,108084.5,47.8125,148522.25,242.375,187069,501.125,3497.25,447173,549.6902274,863.3333333,576.6666667,78.91666667,288828.3333,25.83333333,124866.6667,53.08333333,163961.6667,266.1666667,208245.3333,518.25,3718.333333,500792,580.0679537,664,776,43.25,159942,11.25,57738,32,102204,171,123540,449.75,2834,286316,431.1987952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,044210,A,5,4,1,819.2,620.8,64,216883.2,9.95,45928,54.05,170955.2,248.95,167605.2,506.25,4722,389210.4,475.1103516,830,610,63,214119.75,10.25,47357.5,52.75,166762.25,259.5,174045,507.5,4887.5,393052.25,473.5569277,776,664,68,227937,8.75,40210,59.25,187727,206.75,141846,501.25,4060,373843,481.7564433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,044211,A,6,4,2,825.8333333,614.1666667,70.08333333,241219.1667,16.54166667,81703.66667,53.54166667,159515.5,240,195242.5,515.75,3731.666667,440193.3333,533.0292634,853,587,79.1875,276190,20.25,100315.75,58.9375,175874.25,239.25,191768.5,534.5625,3962.75,471921.25,553.2488277,771.5,668.5,51.875,171277.5,9.125,44479.5,42.75,126798,241.5,202190.5,478.125,3269.5,376737.5,488.3182113,737,703,42,140128,8.75,43046,33.25,97082,216,192869,479,2942,335939,455.8195387
1,044212,A,6,4,2,870.8333333,569.1666667,75.45833333,288828.8333,27.33333333,141760.3333,48.125,147068.5,298.9583333,221572.1667,496.4166667,4516.166667,514917.1667,591.2924402,882.5,557.5,70.0625,272019.25,26.5625,139316.5,43.5,132702.75,296.5625,220104.25,515.875,4592,496715.5,562.8504249,847.5,592.5,86.25,322448,28.875,146648,57.375,175800,303.75,224508,457.5,4364.5,551320.5,650.5256637,808,632,87.25,348014,41.5,206390,45.75,141624,315,233580,405.75,4420,586014,725.2648515
1,044213,A,7,5,2,884,556,26.17857143,90859.85714,5.214285714,28105,20.96428571,62754.85714,258.25,162183.4286,599.5714286,5048.571429,258091.8571,291.9591144,912,528,34.4,119140.8,6.7,36067.8,27.7,83073,283.5,186587,594.1,5385.4,311113.2,341.1328947,814,626,5.625,20157.5,1.5,8198,4.125,11959.5,195.125,101174.5,613.25,4206.5,125538.5,154.2242015,850,590,7.75,25962,1.25,6882,6.5,19080,226.75,118711,615.5,4572,149245,175.5823529
1,045215,A,6,4,2,905,535,43.66666667,149874.1667,9.333333333,47411.5,34.33333333,102462.6667,310.375,206627,550.9583333,5326.666667,361827.8333,399.8097606,919,521,51.4375,178867.5,11.1875,57938,40.25,120929.5,298.1875,204610.25,569.375,5114.75,388592.5,422.8427639,877,563,28.125,91887.5,5.625,26358.5,22.5,65529,334.75,210660.5,514.125,5750.5,308298.5,351.5376283,831,609,26.25,85291,5.5,25997,20.75,59294,353,230362,451.75,5694,321347,386.6991576
1,044222,A,5,5,0,944.8,495.2,24.8,72733.4,2.125,9526.25,23.1,65112.4,282.1,195606,637.9,4951.2,273290.6,289.2576207,944.8,495.2,24.8,72733.4,2.125,9526.25,23.1,65112.4,282.1,195606,637.9,4951.2,273290.6,289.2576207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,044228,A,7,5,2,855.1428571,584.8571429,30.96428571,109735.5714,7.928571429,40379.28571,23.03571429,69356.28571,280.75,182044.5714,543.4285714,5075.428571,296855.5714,347.1414968,877.6,562.4,36.3,130468.4,9.85,50517.4,26.45,79951,274,175331.8,567.3,5399,311199.2,354.6025524,799,641,17.625,57903.5,3.125,15034,14.5,42869.5,297.625,198826.5,483.75,4266.5,260996.5,326.6539424,850,590,20.25,66228,3,14235,17.25,51993,326.5,223893,503.25,4856,294977,347.0317647
1,054101,A,1,1,0,836,604,63,231813,19.25,96391,43.75,135422,316,212271,457,4109,448193,536.1160287,836,604,63,231813,19.25,96391,43.75,135422,316,212271,457,4109,448193,536.1160287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,054105,A,6,4,2,906.1666667,533.8333333,85.41666667,305507.3333,23.45833333,119143.3333,61.95833333,186364,365.125,277973.3333,455.625,5251.666667,588732.3333,649.6954203,955.5,484.5,99.75,353424.75,26.5,132601.75,73.25,220823,376.25,302694.25,479.5,5368,661487,692.2940869,807.5,632.5,56.75,209672.5,17.375,92226.5,39.375,117446,342.875,228531.5,407.875,5019,443223,548.8829721,802,638,88.75,335402,30,158441,58.75,176961,364,258941,349.25,4226,598569,746.3453865
1,054108,A,6,4,2,887.1666667,552.8333333,39.29166667,123286.6667,5.208333333,26075,34.08333333,97211.66667,294.5,218639.3333,553.375,5188.5,347114.5,391.2618824,948.5,491.5,49.6875,156175.25,6.6875,33551.25,43,122624,307.875,236002.25,590.9375,5202.5,397380,418.9562467,764.5,675.5,18.5,57509.5,2.25,11122.5,16.25,46387,267.75,183913.5,478.25,5160.5,246583.5,322.5421844,813,627,27.75,83774,2.25,11461,25.5,72313,272.25,187841,513,4979,276594,340.2140221
1,054110,A,7,5,2,837.4285714,602.5714286,89.25,318981.5714,26.17857143,125545.8571,63.07142857,193435.7143,276.3571429,218381.1429,471.8214286,4877,542239.7143,647.5056295,818.6,621.4,100.65,363800.4,30.9,148065.8,69.75,215734.6,272.25,216078,445.7,4831.6,584710,714.2804789,884.5,555.5,60.75,206934.5,14.375,69246,46.375,137688.5,286.625,224139,537.125,4990.5,436064,493.0062182,697,743,25.5,91478,8,38872,17.5,52606,202.5,136777,469,3904,232159,333.0832138
1,054111,A,4,3,1,907.75,532.25,49.75,158281.75,8,37383.5,41.75,120898.25,361.125,267745.75,496.875,6274.25,432301.75,476.2343707,928.3333333,511.6666667,52.33333333,167471.3333,8.666666667,40951.66667,43.66666667,126519.6667,349,251824.6667,527,6790.333333,426086.3333,458.9798923,846,594,42,130713,6,26679,36,104034,397.5,315509,406.5,4726,450948,533.035461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,055112,A,7,5,2,827.7142857,612.2857143,24.25,88164.28571,6.928571429,36974,17.32142857,51190.28571,219.0357143,151426.4286,584.4285714,4122.571429,243713.2857,294.4413186,875.2,564.8,29.5,108198.4,8.6,46099.8,20.9,62098.6,215.2,149637.2,630.5,4335,262170.6,299.5550731,709,731,11.125,38079,2.75,14159.5,8.375,23919.5,228.625,155899.5,469.25,3591.5,197570,278.6600846,695,745,10.75,38207,2.75,15573,8,22634,229.25,165333,455,3531,207071,297.9438849
1,054116,A,7,5,2,904,536,58.32142857,222402,19.10714286,106782.2857,39.21428571,115619.7143,316.0714286,231020.1429,529.6071429,5688.428571,459110.5714,507.8656764,921.4,518.6,55.8,211404,17.55,98537.6,38.25,112866.4,318.8,228497.6,546.8,5847.4,445749,483.7736054,860.5,579.5,64.625,249897,23,127394,41.625,122503,309.25,237326.5,486.625,5291,492514.5,572.3585125,802,638,49.5,185189,15.25,84795,34.25,100394,272.75,212408,479.75,4591,402188,501.4812968
1,054117,A,6,4,2,887.5,552.5,71.83333333,257285.1667,18.5,97289.33333,53.33333333,159995.8333,303.4166667,233713.3333,512.25,4861.333333,495859.8333,558.7153052,929.25,510.75,74.125,275828,23.5,123160.75,50.625,152667.25,305.8125,239424.5,549.3125,4917,520169.5,559.7734732,804,636,67.25,220199.5,8.5,45546.5,58.75,174653,298.625,222291,438.125,4750,447240.5,556.2692786,720,720,51.75,184514,12.25,68792,39.5,115722,301,231231,367.25,4034,419779,583.0263889
1,054120,A,2,1,1,717,723,24.375,80881.5,3.125,18208,21.25,62673.5,240.375,150535,452.25,5260,236676.5,330.0927476,749,691,32.5,104041,2.5,16513,30,87528,273,193819,443.5,5523,303383,405.0507343,685,755,16.25,57722,3.75,19903,12.5,37819,207.75,107251,461,4997,169970,248.1313869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,055121,A,4,2,2,840,600,77,287097.5,22.5625,117958.5,54.4375,169139,260.125,183303.25,502.875,4312.25,474713,565.1345238,873,567,84.625,317546,26,135718,58.625,181828,253.5,184001,534.875,4247,505794,579.3745704,807,633,69.375,256649,19.125,100199,50.25,156450,266.75,182605.5,470.875,4377.5,443632,549.7298637,741,699,68,241189,18,85790,50,155399,278,190596,395,4994,436779,589.4453441
1,055134,A,6,4,2,883.5,556.5,82.41666667,287946.3333,22.08333333,107073.1667,60.33333333,180873.1667,295.125,238837.5,505.9583333,4665.333333,531449.1667,601.5270704,932.25,507.75,98.875,349989.75,28,135723.25,70.875,214266.5,297.875,233288.5,535.5,5195,588473.25,631.2397426,786,654,49.5,163859.5,10.25,49773,39.25,114086.5,289.625,249935.5,446.875,3606,417401,531.0445293,791,649,59.5,195607,11.5,56715,48,138892,359,335376,372.5,3347,534330,675.5120101
1,054205,A,7,5,2,931.7142857,508.2857143,44.96428571,147666,7.428571429,37425.57143,37.53571429,110240.4286,359.75,256035.2857,527,5825.285714,409526.5714,439.5409384,958.6,481.4,46.5,153297.2,7.65,38435.6,38.85,114861.6,363.55,253179.4,548.55,6206.4,412683,430.5059462,864.5,575.5,41.125,133588,6.875,34900.5,34.25,98687.5,350.25,263175,473.125,4872.5,401635.5,464.5870445,803,637,25,75484,1.75,8442,23.25,67042,297.75,211793,480.25,4199,291476,362.9838107
1,054210,A,7,5,2,921.8571429,518.1428571,94.75,370811.5714,34,183305.8571,60.75,187505.7143,268.4285714,196515.2857,558.6785714,4686.571429,572013.4286,620.5011623,915.8,524.2,89.6,358164.2,33.7,183919.4,55.9,174244.8,278.35,199408,547.85,4809.4,562381.6,614.0877921,937,503,107.625,402430,34.75,181772,72.875,220658,243.625,189283.5,585.75,4379.5,596093,636.171825,1007,433,54.75,170359,5.25,26314,49.5,144045,239.25,156493,713,5190,332042,329.733863
1,054213,A,6,4,2,905,535,36.33333333,116008.1667,4.958333333,25001.33333,31.375,91006.83333,252,182334.3333,616.6666667,5023.333333,303365.8333,335.2108656,888.75,551.25,41.5,131415.5,5.3125,26151.75,36.1875,105263.75,236.375,177612.5,610.875,4118,313146,352.3443038,937.5,502.5,26,85193.5,4.25,22700.5,21.75,62493,283.25,191778,628.25,6834,283805.5,302.7258667,913,527,27.5,84255,3.25,16792,24.25,67463,303.25,234572,582.25,5647,324474,355.3932092
1,054215,A,4,3,1,823,617,49.5,174004.5,13.375,65317.5,36.125,108687,201.6875,150217.75,571.8125,3849.25,328071.5,398.6287971,854.3333333,585.6666667,55.16666667,194287.3333,15.41666667,75065.33333,39.75,119222,217.3333333,161627.6667,581.8333333,4073.333333,359988.3333,421.367538,729,711,32.5,113156,7.25,36074,25.25,77082,154.75,115988,541.75,3177,232321,318.6844993,729,711,32.5,113156,7.25,36074,25.25,77082,154.75,115988,541.75,3177,232321,318.6844993
1,054218,A,7,5,2,834.4285714,605.5714286,37.85714286,136375.8571,9.392857143,51128.14286,28.46428571,85247.71429,253.0714286,171562.2857,543.5,4360,312298.1429,374.2658791,907,533,40.3,145321,9.05,51554.4,31.25,93766.6,256.95,179003.6,609.75,4464,328788.6,362.5012128,653,787,31.75,114013,10.25,50062.5,21.5,63950.5,243.375,152959,377.875,4100,271072,415.1179173,690,750,23.75,84987,8.25,39457,15.5,45530,236.75,124388,429.5,5101,214476,310.8347826
1,055219,A,7,5,2,958.7142857,481.2857143,43,152767.4286,10.46428571,55443.28571,32.53571429,97324.14286,261.4285714,189363.4286,654.2857143,4205.714286,346336.5714,361.2510803,1025.2,414.8,48.1,174486.2,12.8,68777,35.3,105709.2,255.7,186915,721.4,4202,365603.2,356.6164651,792.5,647.5,30.25,98470.5,4.625,22109,25.625,76361.5,275.75,195484.5,486.5,4215,298170,376.2397476,760,680,45.25,150865,8.25,39145,37,111720,294.5,225179,420.25,3654,379698,499.6026316
1,055227,A,7,5,2,825.2857143,614.7142857,40.32142857,135447.8571,7.964285714,39551.57143,32.35714286,95896.28571,290.3928571,203627.4286,494.5714286,5020.142857,344095.4286,416.9409728,845.2,594.8,44.15,147958.8,8.6,43241,35.55,104717.8,293.7,207842,507.35,5203.4,361004.2,427.1228112,775.5,664.5,30.75,104170.5,6.375,30328,24.375,73842.5,282.125,193091,462.625,4562,301823.5,389.1985816,877,563,32,108232,6.5,31271,25.5,76961,309,211447,536,5069,324748,370.2941847
1,055232,A,3,3,0,907.3333333,532.6666667,51.08333333,173687,9.166666667,51914,41.91666667,121773,267.25,217937.3333,589,4611,396235.3333,436.7031594,907.3333333,532.6666667,51.08333333,173687,9.166666667,51914,41.91666667,121773,267.25,217937.3333,589,4611,396235.3333,436.7031594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,054301,A,7,5,2,890.7142857,549.2857143,41.75,144150.8571,10.21428571,50872.71429,31.53571429,93278.14286,304.2142857,222911.8571,544.75,4698.571429,371761.2857,417.3743384,920.4,519.6,39.65,138935.4,10.15,51635.8,29.5,87299.6,276.8,201060.8,603.95,4426,344422.2,374.2092568,816.5,623.5,47,157189.5,10.375,48965,36.625,108224.5,372.75,277539.5,396.75,5380,440109,539.0189835,783,657,58.25,192108,10.75,51424,47.5,140684,352.75,283544,372,4702,480354,613.4789272
1,054302,A,6,4,2,911.5,528.5,50.25,181678,13.29166667,68847.16667,36.95833333,112830.8333,321.0833333,227687.6667,540.1666667,5018.166667,414383.8333,454.6174803,979.75,460.25,56.125,197892.5,14.875,71077.75,41.25,126814.75,345.25,240770,578.375,5435.75,444098.25,453.2771115,775,665,38.5,149249,10.125,64386,28.375,84863,272.75,201523,463.75,4183,354955,458.0064516,847,593,55.25,227991,16.5,110630,38.75,117361,306.25,224733,485.5,4689,457413,540.038961
1,054308,A,4,3,1,890.75,549.25,65.9375,240123.75,17.0625,85536.75,48.875,154587,296.0625,226129.75,528.75,4220.75,470474.25,528.1776593,917.6666667,522.3333333,65.66666667,233932.6667,15.83333333,74496.66667,49.83333333,159436,277.9166667,209387.3333,574.0833333,4355.666667,447675.6667,487.8412641,810,630,66.75,258697,20.75,118657,46,140040,350.5,276357,392.75,3816,538870,665.2716049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,054309,A,7,5,2,934.1428571,505.8571429,48.71428571,158870.2857,8.142857143,39169,40.57142857,119701.2857,366.4642857,261388.2857,518.9642857,5402,425660.5714,455.6696743,957.8,482.2,53.55,173457.2,8.75,42049.8,44.8,131407.4,372.8,271463.6,531.45,5487,450407.8,470.2524535,875,565,36.625,122403,6.625,31967,30,90436,350.625,236200,487.75,5189.5,363792.5,415.7628571,857,583,43.25,145525,7,33070,36.25,112455,370,244842,443.75,5836,396203,462.3138856
1,054312,A,3,3,0,871.6666667,568.3333333,50.91666667,180706.6667,13.08333333,68792,37.83333333,111914.6667,305.3333333,229195.6667,515.4166667,4619,414521.3333,475.5502868,871.6666667,568.3333333,50.91666667,180706.6667,13.08333333,68792,37.83333333,111914.6667,305.3333333,229195.6667,515.4166667,4619,414521.3333,475.5502868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,054315,A,7,5,2,901.2857143,538.7142857,69,262259.7143,23.64285714,125825.7143,45.35714286,136434,259.9285714,184300.5714,572.3571429,5245.428571,451805.7143,501.2902203,927.4,512.6,80.55,310167.6,28.95,154378.2,51.6,155789.4,266.35,190673,580.5,5365,506205.6,545.8330817,836,604,40.125,142490,10.375,54444.5,29.75,88045.5,243.875,168369.5,552,4946.5,315806,377.7583732,769,671,20.25,69709,4.75,24198,15.5,45511,226.25,145767,522.5,4818,220294,286.4681404
1,054317,A,7,5,2,868.1428571,571.8571429,31.32142857,96430.57143,3.142857143,17092.14286,28.17857143,79338.42857,261.1071429,198275.5714,575.7142857,4075,298781.1429,344.1612638,900.2,539.8,34.45,105581.4,3.2,17843.4,31.25,87738,251.55,193483,614.2,4065.6,303130,336.7362808,788,652,23.5,73553.5,3,15214,20.5,58339.5,285,210257,479.5,4098.5,287909,365.3667513,670,770,24.5,80710,4,21223,20.5,59487,291,214876,354.5,4194,299780,447.4328358
1,054319,A,5,3,2,880.8,559.2,48.35,171715.6,13.45,65629,34.9,106086.6,256.95,169935.4,575.5,4865.6,346516.6,393.4112171,901.3333333,538.6666667,56.33333333,206531.6667,18.5,90618.33333,37.83333333,115913.3333,239.25,159350.3333,605.75,4683.666667,370565.6667,411.1305473,850,590,36.375,119491.5,5.875,28145,30.5,91346.5,283.5,185813,530.125,5138.5,310443,365.2270588,854,586,26.5,86835,3.75,17647,22.75,69188,302,187147,525.5,5662,279644,327.4519906
